Date,Open,High,Low,Close,Volume,Year,Month,Day,Weekday
2021-03-24,186.3877200768571,187.90581267843413,181.53826582146377,182.12863159179688,27609243,2021,3,24,2
2021-03-25,181.45393115834744,182.12864044395388,176.30930020224284,178.45993041992188,40681282,2021,3,25,3
2021-03-26,180.69489212925737,180.8635662342226,177.40570204090258,177.8695526123047,26079435,2021,3,26,4
2021-03-30,179.851520694239,181.32744173158912,177.44787271437897,180.9479217529297,27792033,2021,3,30,1
2021-03-31,180.5262278824974,184.95399094192584,179.3876550910404,184.27928161621097,36485322,2021,3,31,2
2021-04-01,185.5443455907301,186.05038077176303,183.26721301410024,185.5865173339844,29062762,2021,4,1,3
2021-04-05,183.52022753323396,185.54434248547184,177.53220042359922,179.26113891601562,31378045,2021,4,5,0
2021-04-06,180.31538821252937,181.2852740540951,177.2370308298445,179.34548950195312,25674227,2021,4,6,1
2021-04-07,179.38765696993164,181.4961155917433,179.17681110775047,180.3153839111328,15204883,2021,4,7,2
2021-04-08,181.2009507345837,182.2551801131442,179.5141837288869,179.85153198242188,14116874,2021,4,8,3
2021-04-09,180.27320016108013,182.12864105092447,179.26114266380222,179.72500610351562,16364247,2021,4,9,4
2021-04-12,177.11052127307798,177.9539047077117,172.89360409990945,173.14662170410156,34511670,2021,4,12,0
2021-04-13,174.58036516249513,176.8574977864649,173.73698175591304,176.0141143798828,20247639,2021,4,13,1
2021-04-15,176.26713120218665,177.4900345625626,173.7369809935428,174.3273468017578,17530742,2021,4,15,3
2021-04-16,175.42374828214795,176.47797753865126,174.15867317434402,175.38157653808594,13311926,2021,4,16,4
2021-04-19,172.89359251108155,173.8213193745983,171.839363288453,173.39962768554688,15792299,2021,4,19,0
2021-04-20,173.9056455619011,174.5803548210014,170.78512971619702,171.67068481445312,21364882,2021,4,20,1
2021-04-22,170.363458585837,173.9900100305257,169.14055514503778,173.65264892578125,23139735,2021,4,22,3
2021-04-23,172.2610700523666,174.5803745451157,172.2610700523666,173.1887969970703,19625381,2021,4,23,4
2021-04-26,173.56831342141842,174.36952511051845,172.64058649571737,173.14662170410156,19886214,2021,4,26,0
2021-04-27,173.14661115554117,174.53818859030417,172.93576530972803,173.23094177246094,11444814,2021,4,27,1
2021-04-28,173.73698406729966,174.15867577620088,173.1466182486399,173.31529235839844,12708021,2021,4,28,2
2021-04-29,174.66471410095787,175.04423407196035,172.09239205681436,172.30323791503906,13096755,2021,4,29,3
2021-04-30,171.965864406775,173.4839570502084,170.36344114754525,170.86947631835938,16495657,2021,4,30,4
2021-05-03,169.6887358626062,170.23694278870195,168.67667836621078,169.47789001464844,20611626,2021,5,3,0
2021-05-04,169.6887613771721,170.6586601450183,167.9176637094285,168.33935546875,18259282,2021,5,4,1
2021-05-05,169.89957835877237,170.36344178893015,168.25498335094838,169.85740661621094,13862655,2021,5,5,2
2021-05-06,170.6164822014561,173.6948267851466,170.44780807765306,170.99600219726562,14320889,2021,5,6,3
2021-05-07,171.16466899108315,174.11651107276384,171.16466899108315,173.1887969970703,19463495,2021,5,7,4
2021-05-10,174.70687342606487,174.9598910303863,172.89360418827957,173.3574676513672,16295368,2021,5,10,0
2021-05-11,171.96587318569357,174.15867521248612,171.83937082103654,172.0502166748047,13747541,2021,5,11,1
2021-05-12,171.96590351947754,173.104476478267,171.0803610726545,171.41770935058594,16537612,2021,5,12,2
2021-05-14,172.89358833232112,179.80932929181222,172.05020497460248,179.00811767578125,61647120,2021,5,14,4
2021-05-17,182.84553744027764,183.0142115591568,178.5021048823292,179.30332946777344,38001828,2021,5,17,0
2021-05-18,180.56838466568155,180.9900763506841,176.815318373952,177.15267944335938,30479551,2021,5,18,1
2021-05-19,177.15267490006525,178.29123469896695,175.04421652912663,175.212890625,24405319,2021,5,19,2
2021-05-20,175.8032714279047,176.5201524829274,174.4116939316956,174.5803680419922,20884367,2021,5,20,3
2021-05-21,175.0864226504024,176.98403555686335,174.91773565239694,176.309326171875,22638020,2021,5,21,4
2021-05-24,176.6888282361042,178.83945855215944,175.2129072365186,178.37559509277344,28865798,2021,5,24,0
2021-05-25,179.64066288696296,179.97801109689345,177.32135855391533,177.8695526123047,25334878,2021,5,25,1
2021-05-26,178.6286194682227,179.1768135698224,177.36354427775228,177.61656188964844,17576137,2021,5,26,2
2021-05-27,177.9538961980285,180.61054874248063,177.36353039581795,178.0803985595703,47554219,2021,5,27,3
2021-05-28,179.21897197901413,180.0623553765624,178.4177603251451,179.5563201904297,25597550,2021,5,28,4
2021-05-31,181.32743077927324,183.77323748869225,180.82139559228543,182.6768493652344,73039531,2021,5,31,0
2021-06-01,183.85757329322735,185.03830485484636,180.69488567923835,181.53826904296875,38755111,2021,6,1,1
2021-06-02,177.53222612444864,179.17682136985155,175.9298026276993,176.26715087890625,96654991,2021,6,2,2
2021-06-03,177.74307557184326,177.74307557184326,176.0141367943766,176.309326171875,46657520,2021,6,3,3
2021-06-04,176.68882724053847,176.857501351453,175.42375210516468,176.05628967285156,30126021,2021,6,4,4
2021-06-07,177.4478646438685,179.13463146698138,177.2791905353591,178.3334197998047,31433280,2021,6,7,0
2021-06-08,178.96595467759056,180.6948932191839,178.1225712786679,180.18885803222656,21261361,2021,6,8,1
2021-06-09,180.48406939338236,181.11660701976103,178.37561063878675,179.218994140625,24887924,2021,6,9,2
2021-06-10,180.90933455963383,183.24979770463656,179.86913018706778,181.429443359375,30719587,2021,6,10,3
2021-06-11,182.29627268970037,182.42629326915124,180.08583025062725,180.21585083007812,21424291,2021,6,11,4
2021-06-14,180.25917984421108,180.69259937412113,177.87537242970575,179.69573974609375,17677889,2021,6,14,0
2021-06-15,179.91245396446672,180.6492592474035,179.4356898243813,179.47903442382812,14854294,2021,6,15,1
2021-06-16,179.4790115296168,181.4727438076183,179.4790115296168,180.1724853515625,20104244,2021,6,16,2
2021-06-17,179.39235063836932,180.3025343465595,177.70201702425334,178.2654571533203,21476893,2021,6,17,3
2021-06-18,178.5688648050422,178.95893977695164,175.53492778165557,177.31195068359375,23567549,2021,6,18,4
2021-06-21,176.05504056062384,178.56886886061363,175.44824256063262,177.2252655029297,19074685,2021,6,21,0
2021-06-22,178.6555506812357,178.7855712604771,177.13858219781346,177.78871154785156,18042675,2021,6,22,1
2021-06-23,178.26544810326556,178.43882649748275,176.48843860476907,176.7918243408203,12575210,2021,6,23,2
2021-06-24,177.22527828525185,177.3986434862178,175.5782890356997,176.18507385253906,22435272,2021,6,24,3
2021-06-25,176.83516244080195,178.2221101820836,176.6184526829088,177.74534606933594,13877208,2021,6,25,4
2021-06-28,178.48216847955618,178.48216847955618,176.27173931793962,176.4884490966797,14627153,2021,6,28,0
2021-06-29,176.48843265153778,177.96205636427538,176.0983445046218,176.22837829589844,13326068,2021,6,29,1
2021-06-30,177.09523031788615,177.18190629151326,175.578261896805,175.70828247070312,15942408,2021,6,30,2
2021-07-01,175.88163356030626,176.66179662196453,175.231504289048,175.96832275390625,10191296,2021,7,1,3
2021-07-02,176.22839004765396,176.5751203936854,175.31820635567786,175.44822692871094,12698779,2021,7,2,4
2021-07-05,175.96834391221128,176.92187224880718,175.70828952705645,176.5317840576172,10248249,2021,7,5,0
2021-07-06,176.1850260981807,176.66179019179955,175.31818710138768,175.53489685058594,11088659,2021,7,6,1
2021-07-07,175.5349355124257,177.87539867387477,175.36157032026583,176.6184844970703,17879443,2021,7,7,2
2021-07-08,176.40176013908763,177.26859925525022,174.92813628699426,175.10150146484375,20925008,2021,7,8,3
2021-07-09,175.10149553558233,175.4048945067317,174.14796724932563,174.53805541992188,11834045,2021,7,9,4
2021-07-12,175.10148467785442,175.5782487914195,174.19130104776002,174.3213348388672,13085323,2021,7,12,0
2021-07-13,175.10150190022378,175.27486707850431,174.5380617640832,174.9714813232422,10830411,2021,7,13,1
2021-07-14,174.97145674023068,177.83201484724705,174.84142295460322,176.92184448242188,20480406,2021,7,14,2
2021-07-15,177.1819105768949,180.73595625443892,175.8816518988054,178.7855682373047,28852257,2021,7,15,3
2021-07-16,180.04248564850514,181.7328193159438,179.60906608111495,180.21585083007812,29019824,2021,7,16,4
2021-07-19,179.26232096480226,181.60278379070775,178.87224603163708,180.0858154296875,16464973,2021,7,19,0
2021-07-20,180.47588319260916,181.42941141527572,178.91557029502474,179.26231384277344,23656813,2021,7,20,1
2021-07-22,179.43568420410156,180.5192330217592,178.43882458262226,179.43568420410156,18311537,2021,7,22,3
2021-07-23,179.43566724804282,185.1568097554123,179.00224776193645,184.11659240722656,44526781,2021,7,23,4
2021-07-26,185.5035624558189,186.6738005003948,182.7296800551335,183.03306579589844,47263771,2021,7,26,0
2021-07-27,183.7698984780409,184.6367376218052,180.25919730041215,180.8659820556641,24436949,2021,7,27,1
2021-07-28,180.56258382673573,182.03620762402343,179.8257653146345,181.2560577392578,14736840,2021,7,28,2
2021-07-29,181.25604427210197,182.20955925742413,178.26543907323182,178.6121826171875,15603733,2021,7,29,3
2021-07-30,178.65553373364776,179.52237278480197,177.35527515691643,177.65866088867188,14940336,2021,7,30,4
2021-08-02,178.9589212544809,179.86910491267489,178.09208219466078,179.69573974609375,9674128,2021,8,2,0
2021-08-03,179.86911535223234,182.8163630359125,178.9589316412115,181.94952392578125,18468527,2021,8,3,1
2021-08-04,182.81636650432137,182.98974491116903,180.38922753143808,180.82264709472656,10998260,2021,8,4,2
2021-08-05,180.82260824665295,187.88734031969665,179.34897146653708,186.5870819091797,47178466,2021,8,5,3
2021-08-06,186.71715088687455,187.237259676743,184.29001180593104,185.7202911376953,23581637,2021,8,6,4
2021-08-09,186.37040445853532,188.2341032123547,184.37667190499127,185.3302001953125,20358146,2021,8,9,0
2021-08-10,185.50355034963968,185.89362526340335,180.77928033424888,181.9061737060547,18155926,2021,8,10,1
2021-08-11,181.9061996097138,182.55632896753707,179.82577772853,180.8659820556641,15418634,2021,8,11,2
2021-08-12,182.2529101265333,185.676921726096,180.60592122352767,181.08267211914065,27692208,2021,8,12,3
2021-08-13,181.90618674212536,184.0299398487359,181.3427334023864,183.29312133789065,18850939,2021,8,13,4
2021-08-16,183.24978002262375,184.8534376446564,182.469630125206,182.8163604736328,11190075,2021,8,16,0
2021-08-17,182.72966006441095,183.33644470647292,180.99598210028356,181.34271240234375,7858486,2021,8,17,1
2021-08-18,181.6894756745841,183.3364646287097,180.6059268292607,181.1260223388672,10735658,2021,8,18,2
2021-08-20,179.435683216135,182.6429850533594,179.17562885594617,181.08267211914065,19421004,2021,8,20,4
2021-08-23,181.60280107872163,182.2095858355109,178.56886406785998,178.82891845703125,9936365,2021,8,23,0
2021-08-24,179.43570654534193,179.43570654534193,177.44197382723272,178.35215759277344,12490094,2021,8,24,1
2021-08-25,178.9155731201172,180.21583168414975,178.56884279380748,178.9155731201172,10586894,2021,8,25,2
2021-08-26,178.91557005431352,179.30565819837025,177.13856062878352,177.3552703857422,14836173,2021,8,26,3
2021-08-27,177.7020277812238,179.3056855178207,177.6153385744666,178.482177734375,10476384,2021,8,27,4
2021-08-30,178.56885777986966,180.4759011884464,178.56885777986966,180.3025360107422,12084844,2021,8,30,0
2021-08-31,180.34587417172472,183.4231555670164,179.65240025875673,183.16310119628903,25808430,2021,8,31,1
2021-09-01,182.90304179407815,184.0299352182871,181.4294180363808,181.602783203125,16241960,2021,9,1,2
2021-09-02,181.1693592458004,183.3364568444344,181.1693592458004,181.81948852539065,14321164,2021,9,2,3
2021-09-03,181.81951686009197,183.11977562190432,181.81951686009197,182.55633544921875,10228853,2021,9,3,4
2021-09-06,182.9030673227533,183.0764325136949,181.2127335639689,181.429443359375,10632156,2021,9,6,0
2021-09-07,182.81634316679617,185.80694835325164,182.166213904856,183.55316162109375,37489544,2021,9,7,1
2021-09-08,183.98659003443973,184.63671932784763,181.77614779146995,183.1197509765625,17233315,2021,9,8,2
2021-09-09,182.94639363132393,185.41687711573852,182.51297408385665,184.3333282470703,19051252,2021,9,9,3
2021-09-13,184.9401147878106,186.50041448092043,183.59651162815348,185.63357543945312,16043896,2021,9,13,0
2021-09-14,186.28372653867143,188.32080381547388,185.67694178395865,187.32394409179688,19621849,2021,9,14,1
2021-09-15,188.19077194319107,188.2774479161405,186.63045893403856,187.23724365234375,20248758,2021,9,15,2
2021-09-16,188.06072080835804,202.5369296480063,187.49728074192168,200.02310180664065,149238901,2021,9,16,3
2021-09-17,201.973500073868,205.70091066052825,198.59283304580072,200.36984252929688,79501805,2021,9,17,4
2021-09-20,200.23983441521145,207.47794627466584,199.58970508269448,202.62364196777344,70390969,2021,9,20,0
2021-09-21,203.66384549232444,210.1651387931663,200.84661839529295,209.34164428710935,56671832,2021,9,21,1
2021-09-22,211.07530212402344,213.0690345225284,208.64815021397015,211.07530212402344,52621868,2021,9,22,2
2021-09-23,212.37557857552753,212.8956873240295,209.51500691259665,210.20848083496097,21791090,2021,9,23,3
2021-09-24,211.5087441597296,211.5087441597296,206.0476550872716,206.69778442382812,24823291,2021,9,24,4
2021-09-27,207.8680180432721,209.64504083696897,204.1406072819136,206.91448974609375,22890540,2021,9,27,0
2021-09-28,207.9113708840356,209.42833936345284,204.8340893232633,206.09100341796875,15713947,2021,9,28,1
2021-09-29,204.57401140544783,209.254936884129,204.31395705065137,206.39437866210935,15450046,2021,9,29,2
2021-09-30,207.95467152981848,208.38809103132033,203.92387545661677,204.7040252685547,16357902,2021,9,30,3
2021-10-01,203.88054054804337,205.44085347296772,201.88680810102417,204.0105743408203,15956143,2021,10,1,4
2021-10-04,204.57402273133863,206.6110998586242,204.05391399295073,205.09413146972656,10686552,2021,10,4,0
2021-10-05,204.92073670898372,205.8309203150252,203.27374788046183,203.44711303710935,9223597,2021,10,5,1
2021-10-06,203.53382443592355,204.9207590673421,199.89310284144167,200.45654296875,17505160,2021,10,6,2
2021-10-07,201.97348985966823,203.66382328821837,201.36670519645972,201.93014526367188,10371535,2021,10,7,3
2021-10-08,203.49046511713675,203.5338097146212,200.41318387253844,200.8466033935547,9739240,2021,10,8,4
2021-10-11,201.10666467104824,207.60795770998303,200.84661030410797,206.35104370117188,21184428,2021,10,11,0
2021-10-12,206.82781104088207,210.64189772539072,206.30770229894236,209.16827392578125,29222028,2021,10,12,1
2021-10-13,210.2518069359804,217.489904816474,208.17138535193507,216.0162811279297,50159625,2021,10,13,2
2021-10-14,219.52698450508703,226.98180545920405,217.01315660704807,222.38754272460935,85406902,2021,10,14,3
2021-10-18,226.2450176898512,229.9724154457376,223.0810600895525,227.5886077880859,60292901,2021,10,18,0
2021-10-19,226.5917433367028,227.58860304563663,212.4189314945081,213.19908142089844,59061766,2021,10,19,1
2021-10-20,213.19908933293672,215.40953184229517,210.0784762846506,213.76254272460935,47822165,2021,10,20,2
2021-10-21,214.97609595614648,215.2794949307215,210.72858967358536,212.1155242919922,22518727,2021,10,21,3
2021-10-22,212.1155200764754,213.06904835454836,202.58029020340453,205.09413146972656,35537151,2021,10,22,4
2021-10-25,202.92703414426072,205.1374632191852,199.80640816202717,202.3202362060547,22333919,2021,10,25,0
2021-10-26,202.9270277878424,207.17453386074897,201.6267692071264,205.18080139160156,18934170,2021,10,26,1
2021-10-27,208.2580974769469,209.1682811935091,204.7473964141585,206.69778442382812,25911499,2021,10,27,2
2021-10-28,203.79386341480637,204.5306686620073,194.3019653536569,195.12547302246097,46282465,2021,10,28,3
2021-10-29,195.03881351975215,197.8560408261486,192.6983504028983,193.47850036621097,26642108,2021,10,29,4
2021-11-01,194.30196481492328,197.2492254762974,192.8716856949176,196.64244079589844,23197539,2021,11,1,0
2021-11-02,197.63930739709008,198.72285623150395,194.60537066073124,195.55889892578125,14343859,2021,11,2,1
2021-11-03,195.90563531198683,196.6424538329085,192.1782245611103,192.8283538818359,17843327,2021,11,3,2
2021-11-04,194.9087766898619,197.03252983690845,194.1719581649877,196.3824005126953,7024796,2021,11,4,3
2021-11-08,199.11294153527143,199.97978064794304,195.6455850845853,199.1996307373047,20270558,2021,11,8,0
2021-11-09,199.24298760191095,200.15315814470577,197.50930926985836,198.2894592285156,11520817,2021,11,9,1
2021-11-10,197.16257157472637,201.84351114766932,196.9458617767267,200.10983276367188,13431108,2021,11,10,2
2021-11-11,199.7197161766255,200.67324444314707,198.11607183536677,199.37298583984375,8134962,2021,11,11,3
2021-11-12,200.41320170433505,202.79700928202416,198.63617886467463,201.88682556152344,11855531,2021,11,12,4
2021-11-15,202.7969887457381,207.1745284995849,202.0601835052143,206.39437866210935,38755267,2021,11,15,0
2021-11-16,207.21788551218964,207.7379810260307,203.7071845793749,204.0972595214844,14675969,2021,11,16,1
